date,prov,type,diag,testby,year,month
12/15/2022,เพชรบูรณ์,dog,negative,FA,2022,12
12/15/2022,เพชรบูรณ์,rodent,negative,FA,2022,12
12/15/2022,เชียงราย,dog,not_done,NA,2022,12
12/14/2022,กรุงเทพมหานคร,dog,negative,FA,2022,12
12/14/2022,อุทัยธานี,dog,negative,FA,2022,12
12/14/2022,อุทัยธานี,dog,negative,FA,2022,12
12/14/2022,อุทัยธานี,dog,negative,FA,2022,12
12/14/2022,อุทัยธานี,dog,negative,FA,2022,12
12/14/2022,อุทัยธานี,dog,negative,FA,2022,12
12/14/2022,อุทัยธานี,dog,negative,FA,2022,12
12/14/2022,นครพนม,dog,negative,FA,2022,12
12/14/2022,นครพนม,dog,negative,FA,2022,12
12/14/2022,ระยอง,rodent,negative,FA,2022,12
12/14/2022,ศรีสะเกษ,dog,positive,FA,2022,12
12/13/2022,นครปฐม,cat,negative,FA,2022,12
12/13/2022,ระยอง,cat,negative,FA,2022,12
12/13/2022,กำแพงเพชร,cat,negative,FA,2022,12
12/13/2022,กำแพงเพชร,cat,negative,FA,2022,12
12/13/2022,อุบลราชธานี,cat,negative,FA,2022,12
12/13/2022,กรุงเทพมหานคร,dog,negative,FA,2022,12
12/13/2022,ระยอง,dog,negative,FA,2022,12
12/13/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/13/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/13/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/13/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/13/2022,เพชรบูรณ์,dog,negative,FA,2022,12
12/13/2022,เพชรบูรณ์,dog,negative,FA,2022,12
12/13/2022,เพชรบูรณ์,dog,negative,FA,2022,12
12/13/2022,เพชรบูรณ์,dog,negative,FA,2022,12
12/13/2022,เพชรบูรณ์,dog,negative,FA,2022,12
12/13/2022,ขอนแก่น,dog,negative,FA,2022,12
12/13/2022,ขอนแก่น,dog,negative,FA,2022,12
12/13/2022,ขอนแก่น,dog,negative,FA,2022,12
12/13/2022,ขอนแก่น,dog,negative,FA,2022,12
12/13/2022,ขอนแก่น,dog,negative,FA,2022,12
12/13/2022,ขอนแก่น,dog,negative,FA,2022,12
12/13/2022,สงขลา,dog,negative,FA,2022,12
12/13/2022,อุบลราชธานี,dog,negative,FA,2022,12
12/13/2022,อุบลราชธานี,dog,negative,FA,2022,12
12/13/2022,นครปฐม,rodent,negative,FA,2022,12
12/13/2022,นครปฐม,rodent,negative,FA,2022,12
12/13/2022,ระยอง,rodent,negative,FA,2022,12
12/13/2022,ระยอง,rodent,negative,FA,2022,12
12/13/2022,ระยอง,rodent,negative,FA,2022,12
12/13/2022,ระยอง,rodent,negative,FA,2022,12
12/13/2022,ระยอง,rodent,negative,FA,2022,12
12/13/2022,ชลบุรี,dog,positive,FA,2022,12
12/10/2022,ตรัง,dog,negative,PCR,2022,12
12/9/2022,ตรัง,dog,negative,FA,2022,12
12/9/2022,สงขลา,dog,negative,FA,2022,12
12/9/2022,สงขลา,dog,negative,FA,2022,12
12/9/2022,สงขลา,dog,negative,FA,2022,12
12/9/2022,สงขลา,dog,negative,FA,2022,12
12/9/2022,ชลบุรี,dog,positive,FA,2022,12
12/8/2022,สระบุรี,cat,negative,FA,2022,12
12/8/2022,ลำปาง,dog,negative,FA,2022,12
12/8/2022,สงขลา,dog,negative,FA,2022,12
12/8/2022,สุรินทร์,ruminant,negative,FA,2022,12
12/8/2022,มหาสารคาม,dog,positive,PCR,2022,12
12/7/2022,บุรีรัมย์,dog,negative,FA,2022,12
12/6/2022,กำแพงเพชร,cat,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,cat,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,cat,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,12
12/6/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/6/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/6/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/6/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/6/2022,กำแพงเพชร,dog,negative,FA,2022,12
12/6/2022,น่าน,dog,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,12
12/6/2022,ประจวบคีรีขันธ์,dog,negative,FA,2022,12
12/6/2022,นครศรีธรรมราช,dog,positive,FA,2022,12
12/5/2022,จันทบุรี,dog,positive,FA,2022,12
12/2/2022,ชัยภูมิ,cat,negative,FA,2022,12
12/2/2022,ชัยภูมิ,cat,negative,FA,2022,12
12/2/2022,เพชรบูรณ์,cat,negative,FA,2022,12
12/2/2022,เพชรบูรณ์,cat,negative,FA,2022,12
12/2/2022,ขอนแก่น,cat,negative,FA,2022,12
12/2/2022,ชัยภูมิ,dog,negative,FA,2022,12
12/2/2022,ขอนแก่น,dog,negative,FA,2022,12
12/2/2022,ชลบุรี,dog,positive,FA,2022,12
12/2/2022,ชลบุรี,small ruminant,positive,FA,2022,12
12/1/2022,ชัยภูมิ,cat,negative,FA,2022,12
12/1/2022,ชัยภูมิ,cat,negative,FA,2022,12
12/1/2022,ชัยภูมิ,cat,negative,FA,2022,12
12/1/2022,พังงา,dog,negative,PCR,2022,12
11/30/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/30/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/30/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/30/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/30/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/30/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/30/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/30/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/30/2022,พัทลุง,dog,negative,FA,2022,11
11/30/2022,พัทลุง,dog,negative,FA,2022,11
11/30/2022,พัทลุง,dog,negative,FA,2022,11
11/30/2022,พัทลุง,dog,negative,FA,2022,11
11/30/2022,พัทลุง,dog,negative,FA,2022,11
11/30/2022,พัทลุง,dog,negative,FA,2022,11
11/29/2022,กรุงเทพมหานคร,cat,negative,FA,2022,11
11/29/2022,เพชรบุรี,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,dog,negative,FA,2022,11
11/29/2022,พัทลุง,dog,negative,FA,2022,11
11/29/2022,พัทลุง,dog,negative,FA,2022,11
11/29/2022,พัทลุง,dog,negative,FA,2022,11
11/29/2022,พัทลุง,dog,negative,FA,2022,11
11/29/2022,ศรีสะเกษ,rabbit,negative,FA,2022,11
11/29/2022,ชลบุรี,dog,positive,FA,2022,11
11/28/2022,สงขลา,cat,negative,FA,2022,11
11/28/2022,ยะลา,cat,negative,FA,2022,11
11/28/2022,กาญจนบุรี,dog,negative,FA,2022,11
11/28/2022,กาญจนบุรี,dog,positive,FA,2022,11
11/28/2022,ชลบุรี,dog,positive,FA,2022,11
11/27/2022,ยะลา,cat,negative,FA,2022,11
11/27/2022,ยะลา,cat,negative,FA,2022,11
11/27/2022,ปราจีนบุรี,dog,negative,FA,2022,11
11/26/2022,ยะลา,cat,negative,FA,2022,11
11/26/2022,ยะลา,cat,negative,FA,2022,11
11/26/2022,ยะลา,cat,negative,FA,2022,11
11/25/2022,ยะลา,cat,negative,FA,2022,11
11/25/2022,ยะลา,cat,negative,FA,2022,11
11/25/2022,พังงา,cat,negative,PCR,2022,11
11/25/2022,ชลบุรี,dog,positive,FA,2022,11
11/24/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/24/2022,ยะลา,cat,negative,FA,2022,11
11/24/2022,สุรินทร์,ruminant,positive,FA,2022,11
11/23/2022,ยะลา,cat,negative,FA,2022,11
11/23/2022,ยะลา,cat,negative,FA,2022,11
11/23/2022,ปราจีนบุรี,dog,negative,FA,2022,11
11/23/2022,สมุทรสงคราม,dog,negative,FA,2022,11
11/23/2022,สมุทรสงคราม,rodent,negative,FA,2022,11
11/23/2022,ปราจีนบุรี,dog,positive,FA,2022,11
11/23/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/22/2022,สระบุรี,cat,negative,FA,2022,11
11/22/2022,สระบุรี,cat,negative,FA,2022,11
11/22/2022,สระบุรี,cat,negative,FA,2022,11
11/22/2022,สระบุรี,cat,negative,FA,2022,11
11/22/2022,กำแพงเพชร,cat,negative,FA,2022,11
11/22/2022,เพชรบูรณ์,cat,negative,FA,2022,11
11/22/2022,เพชรบูรณ์,cat,negative,FA,2022,11
11/22/2022,ฉะเชิงเทรา,dog,negative,FA,2022,11
11/22/2022,สงขลา,dog,negative,FA,2022,11
11/22/2022,กำแพงเพชร,dog,negative,FA,2022,11
11/22/2022,กำแพงเพชร,dog,negative,FA,2022,11
11/22/2022,กำแพงเพชร,dog,negative,FA,2022,11
11/22/2022,กำแพงเพชร,dog,negative,FA,2022,11
11/22/2022,กำแพงเพชร,dog,negative,FA,2022,11
11/22/2022,ขอนแก่น,dog,negative,FA,2022,11
11/22/2022,เพชรบูรณ์,dog,negative,FA,2022,11
11/22/2022,นครปฐม,rodent,negative,FA,2022,11
11/22/2022,นครปฐม,rodent,negative,FA,2022,11
11/22/2022,นครปฐม,rodent,negative,FA,2022,11
11/22/2022,นครปฐม,rodent,negative,FA,2022,11
11/21/2022,กรุงเทพมหานคร,cat,negative,FA,2022,11
11/21/2022,น่าน,cat,negative,FA,2022,11
11/21/2022,น่าน,cat,negative,FA,2022,11
11/21/2022,น่าน,cat,negative,FA,2022,11
11/21/2022,น่าน,cat,negative,FA,2022,11
11/21/2022,น่าน,cat,negative,FA,2022,11
11/21/2022,น่าน,cat,negative,FA,2022,11
11/21/2022,เชียงใหม่,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,ชัยนาท,dog,negative,FA,2022,11
11/21/2022,น่าน,dog,negative,FA,2022,11
11/21/2022,น่าน,dog,negative,FA,2022,11
11/21/2022,น่าน,dog,negative,FA,2022,11
11/21/2022,น่าน,dog,negative,FA,2022,11
11/21/2022,บุรีรัมย์,ruminant,negative,FA,2022,11
11/21/2022,สระแก้ว,dog,positive,FA,2022,11
11/20/2022,เชียงราย,cat,negative,FA,2022,11
11/20/2022,เชียงราย,cat,negative,FA,2022,11
11/20/2022,เชียงราย,cat,negative,FA,2022,11
11/20/2022,เชียงราย,cat,negative,FA,2022,11
11/20/2022,เชียงราย,cat,negative,FA,2022,11
11/20/2022,เชียงราย,cat,negative,FA,2022,11
11/20/2022,เชียงราย,dog,negative,FA,2022,11
11/20/2022,เชียงราย,dog,negative,FA,2022,11
11/20/2022,เชียงราย,dog,negative,FA,2022,11
11/20/2022,เชียงราย,dog,negative,FA,2022,11
11/20/2022,NA,dog,negative,FA,2022,11
11/20/2022,เชียงราย,dog,negative,FA,2022,11
11/20/2022,เชียงราย,dog,negative,FA,2022,11
11/18/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/18/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/18/2022,เพชรบูรณ์,dog,negative,FA,2022,11
11/18/2022,เพชรบูรณ์,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,พัทลุง,dog,negative,FA,2022,11
11/18/2022,NA,dog,not_done,NA,2022,11
11/17/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/17/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/17/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/17/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/17/2022,ขอนแก่น,cat,negative,FA,2022,11
11/17/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/17/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/17/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/17/2022,เชียงราย,dog,not_done,NA,2022,11
11/16/2022,จันทบุรี,dog,negative,FA,2022,11
11/16/2022,จันทบุรี,dog,negative,FA,2022,11
11/16/2022,สมุทรสงคราม,rodent,negative,FA,2022,11
11/16/2022,ปทุมธานี,dog,positive,FA,2022,11
11/16/2022,ชลบุรี,dog,positive,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,cat,negative,FA,2022,11
11/15/2022,อุทัยธานี,cat,negative,FA,2022,11
11/15/2022,อุทัยธานี,cat,negative,FA,2022,11
11/15/2022,เชียงใหม่,dog,negative,FA,2022,11
11/15/2022,เชียงใหม่,dog,negative,FA,2022,11
11/15/2022,เชียงใหม่,dog,negative,FA,2022,11
11/15/2022,เชียงใหม่,dog,negative,FA,2022,11
11/15/2022,ชลบุรี,dog,negative,FA,2022,11
11/15/2022,อุทัยธานี,dog,negative,FA,2022,11
11/15/2022,อุทัยธานี,dog,negative,FA,2022,11
11/15/2022,อุทัยธานี,dog,negative,FA,2022,11
11/15/2022,อุทัยธานี,dog,negative,FA,2022,11
11/15/2022,อุทัยธานี,dog,negative,FA,2022,11
11/15/2022,เชียงใหม่,dog,negative,FA,2022,11
11/15/2022,เชียงราย,dog,not_done,NA,2022,11
11/15/2022,เชียงราย,dog,not_done,NA,2022,11
11/14/2022,ชลบุรี,cat,negative,FA,2022,11
11/14/2022,หนองบัวลำภู,dog,positive,FA,2022,11
11/14/2022,ชลบุรี,dog,positive,FA,2022,11
11/14/2022,สมุทรสงคราม,dog,positive,FA,2022,11
11/14/2022,สุรินทร์,ruminant,positive,FA,2022,11
11/13/2022,นครปฐม,rodent,negative,FA,2022,11
11/11/2022,น่าน,cat,negative,FA,2022,11
11/11/2022,น่าน,dog,negative,FA,2022,11
11/11/2022,ระยอง,dog,positive,FA,2022,11
11/11/2022,บุรีรัมย์,dog,positive,FA,2022,11
11/11/2022,บุรีรัมย์,small ruminant,positive,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,เชียงใหม่,cat,negative,FA,2022,11
11/10/2022,ลำปาง,cat,negative,FA,2022,11
11/10/2022,นครศรีธรรมราช,dog,negative,FA,2022,11
11/10/2022,นครศรีธรรมราช,dog,negative,FA,2022,11
11/10/2022,นครศรีธรรมราช,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/10/2022,นครศรีธรรมราช,dog,negative,FA,2022,11
11/10/2022,นครศรีธรรมราช,dog,negative,FA,2022,11
11/10/2022,นครศรีธรรมราช,dog,negative,FA,2022,11
11/10/2022,สงขลา,dog,negative,FA,2022,11
11/10/2022,สงขลา,dog,negative,FA,2022,11
11/10/2022,หนองบัวลำภู,dog,positive,FA,2022,11
11/10/2022,กาญจนบุรี,dog,positive,FA,2022,11
11/10/2022,ชลบุรี,dog,positive,FA,2022,11
11/9/2022,สกลนคร,cat,negative,FA,2022,11
11/9/2022,สกลนคร,cat,negative,FA,2022,11
11/9/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/9/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/8/2022,ชัยภูมิ,cat,negative,FA,2022,11
11/8/2022,กรุงเทพมหานคร,cat,negative,FA,2022,11
11/8/2022,เพชรบุรี,cat,negative,Other,2022,11
11/8/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/8/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/8/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/8/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/8/2022,ชัยภูมิ,dog,negative,FA,2022,11
11/8/2022,สมุทรสงคราม,dog,negative,FA,2022,11
11/7/2022,สมุทรสงคราม,bat,negative,FA,2022,11
11/7/2022,นครศรีธรรมราช,cat,negative,FA,2022,11
11/7/2022,กรุงเทพมหานคร,cat,negative,FA,2022,11
11/7/2022,นครศรีธรรมราช,cat,negative,FA,2022,11
11/7/2022,เพชรบูรณ์,cat,negative,FA,2022,11
11/7/2022,พังงา,cat,negative,PCR,2022,11
11/7/2022,พังงา,cat,negative,PCR,2022,11
11/7/2022,พังงา,cat,negative,PCR,2022,11
11/7/2022,นครศรีธรรมราช,ruminant,negative,FA,2022,11
11/7/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/7/2022,กรุงเทพมหานคร,dog,positive,FA,2022,11
11/7/2022,อุบลราชธานี,dog,positive,FA,2022,11
11/5/2022,สุรินทร์,ruminant,negative,FA,2022,11
11/4/2022,จันทบุรี,cat,negative,FA,2022,11
11/4/2022,จันทบุรี,cat,negative,FA,2022,11
11/4/2022,น่าน,cat,negative,FA,2022,11
11/4/2022,สงขลา,dog,negative,FA,2022,11
11/4/2022,น่าน,dog,negative,FA,2022,11
11/4/2022,สงขลา,dog,positive,FA,2022,11
11/4/2022,หนองบัวลำภู,dog,positive,FA,2022,11
11/3/2022,นครปฐม,dogจิ้งจอก,negative,FA,2022,11
11/3/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/3/2022,บุรีรัมย์,dog,positive,FA,2022,11
11/3/2022,ชลบุรี,dog,positive,FA,2022,11
11/3/2022,เชียงราย,dog,not_done,NA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,พัทลุง,dog,negative,FA,2022,11
11/2/2022,นครปฐม,rodent,negative,FA,2022,11
11/2/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/2/2022,พัทลุง,dog,not_done,NA,2022,11
11/1/2022,นครปฐม,cat,negative,FA,2022,11
11/1/2022,ขอนแก่น,dog,negative,FA,2022,11
11/1/2022,ขอนแก่น,dog,negative,FA,2022,11
11/1/2022,ขอนแก่น,dog,negative,FA,2022,11
11/1/2022,ขอนแก่น,dog,negative,FA,2022,11
11/1/2022,ขอนแก่น,dog,negative,FA,2022,11
11/1/2022,นครปฐม,rodent,negative,FA,2022,11
11/1/2022,นครปฐม,rodent,negative,FA,2022,11
11/1/2022,นครปฐม,rodent,negative,FA,2022,11
11/1/2022,ฉะเชิงเทรา,dog,positive,FA,2022,11
11/1/2022,กาญจนบุรี,dog,positive,FA,2022,11
10/31/2022,สุโขทัย,cat,negative,Other,2022,10
10/31/2022,สุโขทัย,cat,negative,Other,2022,10
10/31/2022,สุโขทัย,cat,negative,Other,2022,10
10/31/2022,สุโขทัย,cat,negative,Other,2022,10
10/31/2022,สุโขทัย,cat,negative,Other,2022,10
10/31/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/31/2022,สุรินทร์,dog,negative,FA,2022,10
10/31/2022,นครศรีธรรมราช,ruminant,positive,FA,2022,10
10/30/2022,สมุทรสงคราม,dog,positive,FA,2022,10
10/28/2022,เพชรบูรณ์,cat,negative,FA,2022,10
10/28/2022,กระบี่,cat,negative,FA,2022,10
10/28/2022,ชัยภูมิ,dog,negative,FA,2022,10
10/28/2022,ชัยภูมิ,dog,negative,FA,2022,10
10/28/2022,ชัยภูมิ,dog,negative,FA,2022,10
10/28/2022,ชัยภูมิ,dog,negative,FA,2022,10
10/28/2022,ชัยภูมิ,dog,negative,FA,2022,10
10/28/2022,ชัยภูมิ,dog,negative,FA,2022,10
10/27/2022,ศรีสะเกษ,cat,negative,FA,2022,10
10/27/2022,น่าน,dog,negative,FA,2022,10
10/27/2022,น่าน,dog,negative,FA,2022,10
10/27/2022,น่าน,dog,negative,FA,2022,10
10/27/2022,น่าน,dog,negative,FA,2022,10
10/27/2022,ชลบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/27/2022,สมุทรปราการ,dog,positive,FA,2022,10
10/27/2022,สระแก้ว,dog,positive,FA,2022,10
10/27/2022,นครนายก,ruminant,positive,FA,2022,10
10/26/2022,ชลบุรี,dog,negative,FA,2022,10
10/26/2022,ชลบุรี,dog,negative,FA,2022,10
10/26/2022,ชลบุรี,dog,positive,FA,2022,10
10/26/2022,สงขลา,ruminant,positive,FA,2022,10
10/25/2022,ปราจีนบุรี,dog,positive,FA,2022,10
10/25/2022,เชียงราย,dog,not_done,NA,2022,10
10/25/2022,เชียงราย,dog,not_done,NA,2022,10
10/24/2022,กรุงเทพมหานคร,dog,negative,FA,2022,10
10/21/2022,ชลบุรี,dog,positive,FA,2022,10
10/20/2022,กรุงเทพมหานคร,cat,negative,FA,2022,10
10/20/2022,ชลบุรี,dog,negative,FA,2022,10
10/20/2022,สงขลา,dog,positive,FA,2022,10
10/19/2022,กรุงเทพมหานคร,cat,negative,FA,2022,10
10/19/2022,สมุทรปราการ,dog,positive,FA,2022,10
10/18/2022,กรุงเทพมหานคร,cat,negative,FA,2022,10
10/18/2022,กระบี่,cat,negative,FA,2022,10
10/18/2022,สระแก้ว,dog,negative,FA,2022,10
10/18/2022,ขอนแก่น,dog,negative,FA,2022,10
10/17/2022,สงขลา,cat,negative,FA,2022,10
10/17/2022,สงขลา,cat,negative,FA,2022,10
10/17/2022,กรุงเทพมหานคร,dog,negative,FA,2022,10
10/17/2022,นครศรีธรรมราช,dog,positive,FA,2022,10
10/17/2022,กาญจนบุรี,dog,positive,FA,2022,10
10/17/2022,ชลบุรี,dog,positive,FA,2022,10
10/13/2022,สงขลา,dog,positive,FA,2022,10
10/12/2022,นครศรีธรรมราช,dog,negative,FA,2022,10
10/12/2022,นครศรีธรรมราช,dog,negative,FA,2022,10
10/12/2022,กรุงเทพมหานคร,dog,negative,FA,2022,10
10/12/2022,นครศรีธรรมราช,dog,negative,FA,2022,10
10/12/2022,ชลบุรี,dog,negative,FA,2022,10
10/11/2022,ขอนแก่น,cat,negative,FA,2022,10
10/11/2022,ขอนแก่น,cat,negative,FA,2022,10
10/11/2022,ขอนแก่น,dog,negative,FA,2022,10
10/11/2022,ขอนแก่น,dog,negative,FA,2022,10
10/11/2022,ขอนแก่น,dog,negative,FA,2022,10
10/11/2022,ขอนแก่น,dog,negative,FA,2022,10
10/11/2022,ขอนแก่น,dog,negative,FA,2022,10
10/11/2022,ขอนแก่น,dog,negative,FA,2022,10
10/7/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/7/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/7/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/7/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/7/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/7/2022,ปราจีนบุรี,dog,negative,FA,2022,10
10/7/2022,น่าน,dog,negative,FA,2022,10
10/7/2022,ชลบุรี,dog,positive,FA,2022,10
10/6/2022,กรุงเทพมหานคร,dog,negative,FA,2022,10
10/6/2022,กระบี่,dog,negative,FA,2022,10
10/6/2022,ขอนแก่น,dog,negative,FA,2022,10
10/6/2022,ขอนแก่น,dog,negative,FA,2022,10
10/6/2022,อุบลราชธานี,dog,negative,FA,2022,10
10/6/2022,พระนครศรีอยุธยา,dog,negative,PCR,2022,10
10/6/2022,ชลบุรี,dog,positive,FA,2022,10
10/6/2022,เชียงราย,dog,not_done,NA,2022,10
10/5/2022,นครปฐม,cat,negative,FA,2022,10
10/5/2022,กรุงเทพมหานคร,cat,negative,FA,2022,10
10/5/2022,นครปฐม,dog,negative,FA,2022,10
10/5/2022,ชลบุรี,dog,negative,FA,2022,10
10/5/2022,กระบี่,ruminant,negative,FA,2022,10
10/5/2022,สมุทรปราการ,dog,positive,FA,2022,10
10/5/2022,สมุทรปราการ,dog,positive,FA,2022,10
