prov,date,type,gender,diag,year,month
บึงกาฬ,2/8/2022,Dog,male,not_test,2022,2
บึงกาฬ,2/8/2022,Dog,male,Negative,2022,2
บึงกาฬ,2/8/2022,Dog,male,Negative,2022,2
หนองบัวลำภู,2/8/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/8/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/8/2022,Dog,female,Negative,2022,2
นครพนม,2/8/2022,Dog,male,Negative,2022,2
อุดรธานี,2/7/2022,Dog,female,Negative,2022,2
อุดรธานี,2/7/2022,Dog,female,Negative,2022,2
อุดรธานี,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/7/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/4/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,male,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Dog,female,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,female,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,female,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,female,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,male,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,female,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,female,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,male,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,male,Negative,2022,2
ขอนแก่น,2/3/2022,Cat,male,Negative,2022,2
นครพนม,2/3/2022,Dog,female,Negative,2022,2
อุดรธานี,2/2/2022,Dog,female,Negative,2022,2
อุดรธานี,2/2/2022,Dog,female,Negative,2022,2
อุดรธานี,2/2/2022,Dog,female,Negative,2022,2
อุดรธานี,2/2/2022,Dog,female,Negative,2022,2
อุดรธานี,2/2/2022,Dog,female,Negative,2022,2
อุดรธานี,2/2/2022,Cat,male,Negative,2022,2
อุดรธานี,2/2/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/2/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/1/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/1/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/1/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/1/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/1/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/1/2022,Dog,male,Negative,2022,2
อุดรธานี,1/25/2022,Dog,male,Negative,2022,1
อุดรธานี,1/25/2022,Dog,female,Negative,2022,1
นครพนม,1/25/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Cat,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Cat,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Cat,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Cat,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Cat,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Cat,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/24/2022,Dog,female,Negative,2022,1
กาฬสินธุ์,1/24/2022,Rabbit,female,Negative,2022,1
นครพนม,1/21/2022,Dog,male,Negative,2022,1
หนองคาย,1/19/2022,Cat,male,Negative,2022,1
หนองคาย,1/19/2022,Cat,female,Negative,2022,1
หนองคาย,1/18/2022,Dog,male,Negative,2022,1
หนองคาย,1/18/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/18/2022,Dog,female,Negative,2022,1
หนองคาย,1/17/2022,Dog,female,Negative,2022,1
หนองคาย,1/17/2022,Cat,female,Negative,2022,1
สกลนคร,1/14/2022,Pig,female,Negative,2022,1
สกลนคร,1/14/2022,Dog,female,Negative,2022,1
สกลนคร,1/14/2022,Dog,male,Negative,2022,1
สกลนคร,1/14/2022,Dog,female,Negative,2022,1
สกลนคร,1/14/2022,Dog,male,Negative,2022,1
สกลนคร,1/14/2022,Dog,male,Negative,2022,1
สกลนคร,1/14/2022,Dog,male,Negative,2022,1
สกลนคร,1/14/2022,Dog,male,Negative,2022,1
สกลนคร,1/14/2022,Dog,male,Negative,2022,1
สกลนคร,1/14/2022,Dog,female,Negative,2022,1
สกลนคร,1/14/2022,Pig,male,Negative,2022,1
หนองคาย,1/14/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/14/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/14/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/14/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/14/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/14/2022,Dog,male,Negative,2022,1
หนองคาย,1/13/2022,Rodent,male,Negative,2022,1
หนองคาย,1/12/2022,Cat,female,Negative,2022,1
นครพนม,1/12/2022,Dog,male,Negative,2022,1
นครพนม,1/12/2022,Dog,female,Negative,2022,1
นครพนม,1/12/2022,Dog,male,Negative,2022,1
นครพนม,1/12/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,male,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,male,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,male,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,female,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,male,Negative,2022,1
มุกดาหาร,1/11/2022,Dog,male,Negative,2022,1
นครพนม,1/11/2022,Dog,male,Negative,2022,1
นครพนม,1/11/2022,Dog,female,Negative,2022,1
นครพนม,1/11/2022,Dog,male,Negative,2022,1
นครพนม,1/11/2022,Dog,male,Negative,2022,1
นครพนม,1/11/2022,Dog,male,Negative,2022,1
อุดรธานี,1/10/2022,Cat,male,Negative,2022,1
อุดรธานี,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/10/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
ร้อยเอ็ด,1/5/2022,Dog,male,Negative,2022,1
นครพนม,1/4/2022,Dog,male,Negative,2022,1
นครพนม,1/4/2022,Dog,female,Negative,2022,1
ร้อยเอ็ด,12/29/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/29/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/29/2021,Dog,male,Negative,2021,12
อุดรธานี,12/28/2021,Dog,female,Negative,2021,12
อุดรธานี,12/28/2021,Pig,female,Negative,2021,12
หนองคาย,12/23/2021,Dog,female,Negative,2021,12
สกลนคร,12/23/2021,Dog,male,Negative,2021,12
อุดรธานี,12/22/2021,Dog,female,Negative,2021,12
อุดรธานี,12/22/2021,Dog,female,Negative,2021,12
อุดรธานี,12/22/2021,Dog,male,Negative,2021,12
อุดรธานี,12/22/2021,Dog,male,Negative,2021,12
อุดรธานี,12/22/2021,Dog,male,Negative,2021,12
อุดรธานี,12/22/2021,Dog,female,Negative,2021,12
กาฬสินธุ์,12/22/2021,Dog,female,Negative,2021,12
หนองบัวลำภู,12/22/2021,Cat,male,Negative,2021,12
หนองบัวลำภู,12/22/2021,Dog,male,Negative,2021,12
นครพนม,12/22/2021,Dog,female,Negative,2021,12
นครพนม,12/22/2021,Dog,male,Negative,2021,12
นครพนม,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/22/2021,Dog,female,Negative,2021,12
ขอนแก่น,12/21/2021,Dog,female,Negative,2021,12
ขอนแก่น,12/21/2021,Dog,female,Negative,2021,12
นครพนม,12/20/2021,Dog,male,Negative,2021,12
นครพนม,12/20/2021,Dog,male,Negative,2021,12
นครพนม,12/20/2021,Dog,male,Negative,2021,12
นครพนม,12/20/2021,Dog,male,Negative,2021,12
สกลนคร,12/16/2021,Dog,female,Negative,2021,12
สกลนคร,12/16/2021,Dog,female,Negative,2021,12
อุดรธานี,12/14/2021,Dog,male,Negative,2021,12
อุดรธานี,12/14/2021,Dog,male,Negative,2021,12
อุดรธานี,12/14/2021,Dog,male,Negative,2021,12
อุดรธานี,12/13/2021,Dog,female,Negative,2021,12
อุดรธานี,12/13/2021,Dog,female,Negative,2021,12
อุดรธานี,12/13/2021,Dog,male,Negative,2021,12
อุดรธานี,12/13/2021,Dog,male,Negative,2021,12
อุดรธานี,12/13/2021,Dog,female,Negative,2021,12
อุดรธานี,12/13/2021,Dog,female,Negative,2021,12
อุดรธานี,12/13/2021,Dog,female,Negative,2021,12
อุดรธานี,12/13/2021,Dog,male,Negative,2021,12
กาฬสินธุ์,12/13/2021,Dog,female,Negative,2021,12
กาฬสินธุ์,12/13/2021,Dog,female,Negative,2021,12
หนองคาย,12/8/2021,Dog,male,Negative,2021,12
ขอนแก่น,12/8/2021,Dog,female,Negative,2021,12
ขอนแก่น,12/8/2021,Cat,female,Negative,2021,12
ขอนแก่น,12/8/2021,Dog,male,Negative,2021,12
ขอนแก่น,12/8/2021,Dog,male,Negative,2021,12
ขอนแก่น,12/8/2021,Dog,male,Negative,2021,12
ขอนแก่น,12/8/2021,Dog,female,Negative,2021,12
ขอนแก่น,12/8/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/8/2021,Dog,male,Negative,2021,12
หนองคาย,12/7/2021,Rodent,female,Negative,2021,12
หนองคาย,12/7/2021,Cat,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,male,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
ร้อยเอ็ด,12/7/2021,Dog,female,Negative,2021,12
หนองคาย,12/6/2021,Dog,male,Negative,2021,12
หนองคาย,12/6/2021,Rodent,female,Negative,2021,12
อุดรธานี,12/5/2021,Dog,male,Negative,2021,12
อุดรธานี,12/5/2021,Dog,female,Negative,2021,12
อุดรธานี,12/3/2021,Dog,female,Negative,2021,12
อุดรธานี,12/3/2021,Dog,female,Negative,2021,12
อุดรธานี,12/3/2021,Dog,female,Negative,2021,12
หนองบัวลำภู,12/1/2021,Cat,male,Negative,2021,12
ร้อยเอ็ด,11/30/2021,Cat,female,Negative,2021,11
ร้อยเอ็ด,11/30/2021,Dog,female,Negative,2021,11
ร้อยเอ็ด,11/30/2021,Dog,male,Negative,2021,11
ร้อยเอ็ด,11/30/2021,Dog,female,Negative,2021,11
หนองบัวลำภู,11/26/2021,Cat,male,Negative,2021,11
หนองบัวลำภู,11/26/2021,Cat,female,Negative,2021,11
ขอนแก่น,11/25/2021,Dog,male,Negative,2021,11
ร้อยเอ็ด,11/24/2021,Ruminant,male,Negative,2021,11
ร้อยเอ็ด,11/23/2021,Dog,male,Negative,2021,11
หนองคาย,11/18/2021,Cat,female,Negative,2021,11
ขอนแก่น,11/15/2021,Cat,female,Negative,2021,11
หนองคาย,11/15/2021,Dog,male,Negative,2021,11
กาฬสินธุ์,11/12/2021,Dog,male,Negative,2021,11
กาฬสินธุ์,11/12/2021,Dog,female,Negative,2021,11
ขอนแก่น,11/11/2021,Dog,male,Negative,2021,11
ขอนแก่น,11/3/2021,Cat,female,Negative,2021,11
ขอนแก่น,11/3/2021,Dog,female,Negative,2021,11
กาฬสินธุ์,11/2/2021,Dog,male,Negative,2021,11
หนองคาย,11/2/2021,Dog,female,Negative,2021,11
หนองคาย,11/2/2021,Dog,female,Negative,2021,11
ขอนแก่น,11/1/2021,Dog,female,Negative,2021,11
หนองคาย,10/20/2021,Cat,female,Negative,2021,10
กาฬสินธุ์,10/5/2021,Dog,male,Negative,2021,10
กาฬสินธุ์,10/5/2021,Dog,female,Negative,2021,10
กาฬสินธุ์,10/5/2021,Dog,female,Negative,2021,10
กาฬสินธุ์,9/29/2021,Dog,male,Negative,2021,9
กาฬสินธุ์,9/29/2021,Dog,female,Negative,2021,9
กาฬสินธุ์,9/29/2021,Dog,male,Negative,2021,9
กาฬสินธุ์,9/29/2021,Dog,male,Negative,2021,9
กาฬสินธุ์,9/29/2021,Dog,female,Negative,2021,9
กาฬสินธุ์,9/29/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/23/2021,Dog,male,Negative,2021,9
หนองคาย,9/22/2021,Ruminant,female,Negative,2021,9
หนองคาย,9/21/2021,Dog,male,Negative,2021,9
หนองคาย,9/21/2021,Dog,female,Negative,2021,9
หนองคาย,9/20/2021,Cat,male,Negative,2021,9
หนองคาย,9/20/2021,Rodent,male,Negative,2021,9
กาฬสินธุ์,9/20/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/16/2021,Cat,male,Negative,2021,9
หนองบัวลำภู,9/16/2021,Cat,male,Negative,2021,9
ขอนแก่น,9/16/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/14/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/14/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/14/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/14/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/14/2021,Dog,female,Positive,2021,9
ขอนแก่น,9/13/2021,Cat,female,Negative,2021,9
ขอนแก่น,9/13/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/13/2021,Rodent,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Cat,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Cat,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,male,Negative,2021,9
มุกดาหาร,9/13/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/10/2021,Rodent,female,Negative,2021,9
มหาสารคาม,9/10/2021,Rodent,female,Negative,2021,9
ขอนแก่น,9/10/2021,Cat,female,Negative,2021,9
ขอนแก่น,9/10/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/10/2021,Dog,female,Negative,2021,9
นครพนม,9/10/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/9/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/9/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/9/2021,Rodent,male,Negative,2021,9
ขอนแก่น,9/9/2021,Rodent,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,female,Negative,2021,9
อุดรธานี,9/8/2021,Dog,female,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,female,Negative,2021,9
อุดรธานี,9/8/2021,Dog,female,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,female,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,male,Negative,2021,9
อุดรธานี,9/8/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,male,Negative,2021,9
หนองบัวลำภู,9/8/2021,Dog,male,Negative,2021,9
หนองบัวลำภู,9/8/2021,Dog,male,Negative,2021,9
หนองบัวลำภู,9/8/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/8/2021,Cat,female,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/8/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/8/2021,Cat,female,Negative,2021,9
ขอนแก่น,9/8/2021,Cat,male,Negative,2021,9
ขอนแก่น,9/8/2021,Cat,female,Negative,2021,9
ขอนแก่น,9/8/2021,Cat,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,female,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
อุดรธานี,9/7/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/7/2021,Cat,female,Negative,2021,9
มหาสารคาม,9/7/2021,Cat,male,Negative,2021,9
มหาสารคาม,9/7/2021,Cat,male,Negative,2021,9
มหาสารคาม,9/7/2021,Cat,male,Negative,2021,9
มหาสารคาม,9/7/2021,Cat,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/7/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/6/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/2/2021,Cat,male,Negative,2021,9
ขอนแก่น,9/2/2021,Cat,male,Negative,2021,9
ขอนแก่น,9/2/2021,Cat,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,female,Negative,2021,9
อุดรธานี,9/1/2021,Dog,male,Negative,2021,9
อุดรธานี,9/1/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,male,Negative,2021,9
มหาสารคาม,9/1/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,male,Negative,2021,9
ขอนแก่น,9/1/2021,Dog,female,Negative,2021,9
ขอนแก่น,9/1/2021,Cat,female,Negative,2021,9
ขอนแก่น,9/1/2021,Cat,male,Negative,2021,9
ขอนแก่น,9/1/2021,Cat,female,Negative,2021,9
