id,date,provid,provdis,provsub,type,sex,diag
61791138,8/18/2021,36,3612,361205,dog,female,neg
61791136,8/18/2021,36,3612,361203,dog,female,neg
61791135,8/18/2021,36,3612,361204,dog,male,neg
61791133,8/18/2021,36,3612,361208,dog,male,neg
61789327,7/15/2021,36,3601,360107,dog,female,neg
61789326,7/15/2021,36,3601,360105,dog,female,neg
61789340,7/14/2021,36,3603,360307,dog,male,neg
61789339,7/14/2021,36,3603,360309,dog,female,neg
61789338,7/14/2021,36,3603,360305,dog,female,neg
61789337,7/14/2021,36,3603,360303,dog,male,neg
61789364,7/12/2021,36,3607,360704,dog,male,neg
61789363,7/12/2021,36,3607,360702,dog,male,neg
61789362,7/12/2021,36,3607,360702,dog,female,neg
61789361,7/12/2021,36,3607,360703,dog,male,neg
61789360,7/12/2021,36,3607,360707,dog,female,neg
61789359,7/12/2021,36,3607,360706,dog,female,neg
61789358,7/12/2021,36,3616,361602,dog,female,neg
61789357,7/12/2021,36,3616,361603,dog,male,neg
61789356,7/12/2021,36,3616,361601,dog,female,neg
61789325,6/15/2021,36,3604,360405,dog,male,neg
61789350,5/26/2021,36,3609,360901,dog,male,neg
61789345,5/26/2021,36,3609,360905,dog,female,neg
61789344,5/26/2021,36,3609,360903,dog,male,neg
61789354,5/20/2021,36,3602,360206,dog,female,neg
61789353,5/20/2021,36,3602,360202,dog,male,neg
61789352,5/20/2021,36,3602,360204,dog,female,neg
61789351,5/20/2021,36,3602,360205,dog,female,neg
61789323,5/11/2021,36,3608,360801,dog,male,neg
61789322,4/27/2021,36,3606,360611,dog,female,neg
61789378,4/26/2021,36,3615,361501,dog,male,neg
61789376,4/26/2021,36,3608,360805,dog,female,neg
61789375,4/26/2021,36,3608,360802,dog,male,neg
61789372,4/26/2021,36,3606,360613,dog,male,neg
61789371,4/26/2021,36,3606,360606,dog,female,neg
61789370,4/26/2021,36,3606,360602,dog,female,neg
61789366,4/26/2021,36,3606,360611,dog,male,neg
61789365,4/26/2021,36,3606,360601,dog,female,neg
61791221,3/24/2021,36,3611,361102,dog,male,neg
61791220,3/24/2021,36,3611,361101,dog,male,neg
61791213,3/15/2021,36,3607,360701,dog,male,neg
61791211,3/10/2021,36,3604,360403,dog,male,neg
61791215,3/8/2021,36,3612,361206,dog,male,neg
61791214,3/8/2021,36,3612,361201,dog,male,neg
61791212,2/24/2021,36,3611,361101,dog,male,neg
61791219,2/23/2021,36,3601,360117,dog,male,unknown
61791218,2/23/2021,36,3601,360102,dog,female,unknown
61791217,2/23/2021,36,3601,360101,dog,male,unknown
61789331,2/2/2021,36,3612,361210,dog,male,neg
61789330,2/2/2021,36,3612,361207,dog,male,neg
61789329,2/2/2021,36,3612,361202,dog,male,neg
61789335,1/27/2021,36,3611,361103,dog,female,neg
61789334,1/27/2021,36,3611,361105,dog,female,neg
61789332,1/27/2021,36,3611,361104,dog,male,neg
61789318,1/20/2021,36,3603,360302,dog,male,neg
61790963,9/21/2021,37,3703,370305,dog,male,posit
61789737,8/16/2021,37,3707,370702,dog,male,neg
61789736,8/16/2021,37,3707,370701,dog,male,neg
61789735,8/16/2021,37,3707,370706,dog,male,neg
61789734,8/16/2021,37,3707,370705,dog,male,neg
61789733,8/16/2021,37,3707,370704,dog,male,neg
61789732,8/16/2021,37,3702,370204,dog,female,neg
61789731,8/16/2021,37,3702,370205,dog,female,neg
61789730,8/16/2021,37,3702,370202,dog,female,neg
61789548,8/4/2021,37,3706,370601,dog,male,neg
61789547,8/4/2021,37,3706,370606,dog,male,neg
61789545,8/4/2021,37,3706,370605,dog,female,neg
61789543,8/4/2021,37,3706,370604,dog,female,neg
61789541,8/4/2021,37,3706,370603,dog,female,neg
61789241,7/19/2021,37,3703,370306,dog,female,neg
61789141,7/2/2021,37,3705,370504,dog,male,neg
61788943,6/28/2021,37,3704,370404,dog,male,neg
61788942,6/28/2021,37,3704,370401,dog,female,neg
61788941,6/28/2021,37,3704,370403,dog,female,neg
61788940,6/28/2021,37,3704,370402,dog,male,neg
61788755,6/14/2021,37,3701,370110,dog,male,neg
61788750,6/14/2021,37,3701,370119,dog,male,neg
61788749,6/14/2021,37,3701,370115,dog,female,neg
61788748,6/14/2021,37,3701,370107,dog,male,neg
61788747,6/14/2021,37,3701,370106,dog,female,neg
61788746,6/14/2021,37,3701,370105,dog,male,neg
61788745,6/14/2021,37,3701,370101,dog,female,neg
61788520,6/1/2021,37,3703,370304,dog,male,neg
61788183,5/11/2021,37,3703,370304,dog,male,neg
61788063,5/6/2021,37,3701,370101,dog,male,neg
61786583,3/1/2021,37,3701,370112,dog,female,neg
61790189,8/10/2021,38,4303,430319,dog,female,neg
61790188,8/10/2021,38,4309,430901,dog,female,unknown
61790184,8/10/2021,38,4311,431102,dog,female,unknown
61790182,8/10/2021,38,4310,431005,dog,female,neg
61790177,8/10/2021,38,4306,430607,dog,female,unknown
61790174,8/10/2021,38,4303,430319,dog,male,neg
61790173,8/10/2021,38,4303,430305,dog,male,neg
61790172,8/10/2021,38,4310,431006,dog,male,neg
61790170,8/10/2021,38,4310,431002,dog,male,neg
61790168,8/10/2021,38,4306,430604,dog,male,neg
61790167,8/10/2021,38,4306,430602,dog,male,neg
61790166,8/10/2021,38,4306,430606,dog,male,neg
61790164,8/10/2021,38,4304,430404,dog,male,neg
61790163,8/10/2021,38,4304,430405,dog,male,neg
61790161,8/10/2021,38,4311,431103,dog,male,neg
61790160,8/10/2021,38,4304,430407,dog,male,neg
61790159,8/10/2021,38,4310,431004,dog,female,unknown
61790158,8/10/2021,38,4304,430406,dog,male,neg
61790185,4/26/2021,38,4309,430903,dog,male,neg
61788890,4/26/2021,38,4309,430908,dog,female,neg
61788888,4/26/2021,38,4309,430906,dog,male,neg
61788884,4/26/2021,38,4309,430907,dog,female,neg
61788877,4/26/2021,38,4309,430913,dog,female,neg
61788875,4/26/2021,38,4309,430901,dog,female,neg
61788874,4/26/2021,38,4309,430912,dog,male,neg
61788872,4/26/2021,38,4303,430301,dog,male,neg
61788868,4/26/2021,38,4309,430909,dog,male,neg
61789533,3/25/2021,38,4309,430903,dog,male,neg
61788925,3/11/2021,38,4313,431302,dog,male,neg
61790190,3/5/2021,38,4306,430603,dog,female,neg
61790187,3/5/2021,38,4310,431001,dog,male,neg
61790186,3/5/2021,38,4309,430909,dog,male,neg
61788927,3/5/2021,38,4311,431104,dog,female,neg
61788926,3/5/2021,38,4311,431101,dog,female,neg
61788924,3/5/2021,38,4313,431303,dog,male,neg
61788923,3/5/2021,38,4306,430603,dog,female,neg
61788922,3/5/2021,38,4304,430402,dog,male,neg
61788919,3/5/2021,38,4304,430403,dog,male,neg
61788918,3/5/2021,38,4313,431301,dog,male,neg
61788917,3/5/2021,38,4306,430605,dog,female,neg
61788916,3/5/2021,38,4309,430901,dog,male,unknown
61788914,3/5/2021,38,4310,431001,dog,male,neg
61789526,3/4/2021,38,4309,430909,dog,male,neg
61788915,3/3/2021,38,4309,430909,dog,male,neg
61788913,3/3/2021,38,4310,431003,dog,male,neg
61788928,1/13/2021,38,4312,431205,dog,female,neg
61788899,1/13/2021,38,4312,431203,dog,female,neg
61788897,1/13/2021,38,4312,431201,dog,female,neg
61788893,1/13/2021,38,4312,431202,dog,female,neg
61789530,1/12/2021,38,4303,430311,dog,male,neg
61789527,1/12/2021,38,4312,431204,dog,male,neg
61788931,1/12/2021,38,4303,430318,dog,male,neg
61788930,1/12/2021,38,4303,430314,dog,male,neg
61788929,1/12/2021,38,4303,430304,dog,male,neg
61788909,1/12/2021,38,4306,430601,dog,female,neg
61788902,1/12/2021,38,4306,430601,dog,male,neg
61788898,1/12/2021,38,4303,430301,dog,male,neg
61788892,1/12/2021,38,4303,430316,dog,male,neg
61788889,1/12/2021,38,4303,430301,dog,male,neg
61788885,1/12/2021,38,4303,430310,dog,male,neg
61788879,1/12/2021,38,4303,430303,dog,male,neg
61789529,1/11/2021,38,4303,430306,dog,male,neg
61790609,9/8/2021,39,3903,390308,dog,male,neg
61790607,9/8/2021,39,3903,390305,dog,male,neg
61790606,9/8/2021,39,3903,390301,dog,male,neg
61790226,8/24/2021,39,3905,390506,dog,male,neg
61789538,8/4/2021,39,3903,390301,dog,female,neg
61789537,8/4/2021,39,3906,390601,dog,female,neg
61789540,6/30/2021,39,3903,390304,dog,male,neg
61789280,6/23/2021,39,3906,390605,dog,male,neg
61789276,6/23/2021,39,3903,390302,dog,female,neg
61789544,6/16/2021,39,3901,390113,dog,male,neg
61788472,5/19/2021,39,3901,390108,dog,male,neg
61788492,4/7/2021,39,3905,390504,dog,male,neg
61788491,4/7/2021,39,3901,390111,dog,female,neg
61787624,3/26/2021,39,3901,390111,dog,male,neg
61786794,3/11/2021,39,3904,390407,dog,male,neg
61787264,3/3/2021,39,3904,390411,dog,female,neg
61787263,3/3/2021,39,3904,390403,dog,female,neg
61787262,2/19/2021,39,3903,390304,dog,male,neg
61787260,2/19/2021,39,3903,390309,dog,male,neg
61786795,2/19/2021,39,3905,390503,dog,male,neg
61786793,2/11/2021,39,3901,390102,dog,female,neg
61786790,2/5/2021,39,3902,390211,dog,male,neg
61786306,2/4/2021,39,3902,390210,dog,female,neg
61786304,2/4/2021,39,3902,390202,dog,male,neg
61786303,2/4/2021,39,3902,390209,dog,male,neg
61786302,2/4/2021,39,3902,390213,dog,male,neg
61786300,2/4/2021,39,3902,390206,dog,male,neg
61786299,2/4/2021,39,3902,390205,dog,female,neg
61786298,2/4/2021,39,3902,390207,dog,female,neg
61786297,2/4/2021,39,3902,390205,dog,male,neg
61786167,2/4/2021,39,3902,390201,dog,male,neg
61786162,2/4/2021,39,3902,390201,dog,male,neg
61786159,2/4/2021,39,3902,390201,dog,female,neg
61786158,2/4/2021,39,3903,390302,dog,female,neg
61786157,2/4/2021,39,3903,390305,dog,male,neg
61786156,2/4/2021,39,3903,390309,dog,female,neg
61785905,1/19/2021,39,3904,390407,dog,male,neg
61785904,1/19/2021,39,3904,390404,dog,male,neg
61785906,1/12/2021,39,3904,390405,dog,female,neg
61791903,12/21/2021,40,4010,401001,dog,female,neg
61791902,12/21/2021,40,4010,401001,dog,female,neg
61791784,12/8/2021,40,4008,400803,dog,female,neg
61791782,12/8/2021,40,4008,400804,dog,male,neg
61791781,12/8/2021,40,4008,400803,dog,male,neg
61791780,12/8/2021,40,4008,400802,dog,male,neg
61791779,12/8/2021,40,4008,400805,dog,female,neg
61791705,11/25/2021,40,4001,400106,dog,male,neg
61787964,11/11/2021,40,4002,400201,dog,male,neg
61791651,11/3/2021,40,4001,400104,dog,female,neg
61791650,11/1/2021,40,4001,400104,dog,female,neg
61791241,9/23/2021,40,4001,400107,dog,male,neg
61790939,9/16/2021,40,4012,401201,dog,male,neg
61790717,9/14/2021,40,4001,400107,dog,female,posit
61790909,9/10/2021,40,4004,400403,dog,male,neg
61790901,9/10/2021,40,4013,401302,dog,female,neg
61790615,9/8/2021,40,4023,402302,dog,male,neg
61790614,9/8/2021,40,4002,400206,dog,male,neg
61790613,9/8/2021,40,4019,401901,dog,male,neg
61790612,9/8/2021,40,4019,401901,dog,female,neg
61790611,9/8/2021,40,4019,401905,dog,male,neg
61790523,9/8/2021,40,4019,401902,dog,female,neg
61790522,9/8/2021,40,4019,401903,dog,male,neg
61790520,9/8/2021,40,4012,401211,dog,male,neg
61790519,9/8/2021,40,4012,401201,dog,female,neg
61790518,9/8/2021,40,4002,400207,dog,female,neg
61790272,9/6/2021,40,4020,402004,dog,male,neg
61790271,9/1/2021,40,4005,400502,dog,female,neg
61790270,9/1/2021,40,4005,400510,dog,female,neg
61790269,9/1/2021,40,4005,400509,dog,female,neg
61790268,9/1/2021,40,4005,400512,dog,female,neg
61790267,9/1/2021,40,4005,400501,dog,male,neg
61790266,9/1/2021,40,4005,400508,dog,male,neg
61790265,9/1/2021,40,4021,402104,dog,male,neg
61790264,9/1/2021,40,4021,402102,dog,male,neg
61790263,9/1/2021,40,4005,400506,dog,female,neg
61790028,8/30/2021,40,4005,400501,dog,male,neg
61790027,8/30/2021,40,4005,400505,dog,female,neg
61790026,8/30/2021,40,4005,400502,dog,male,neg
61790025,8/30/2021,40,4005,400506,dog,female,neg
61790024,8/30/2021,40,4005,400509,dog,female,neg
61790023,8/30/2021,40,4005,400503,dog,female,neg
61790022,8/30/2021,40,4005,400505,dog,male,neg
61790021,8/30/2021,40,4005,400504,dog,female,neg
61790032,8/26/2021,40,4025,402503,dog,male,neg
61790031,8/26/2021,40,4025,402505,dog,female,neg
61790030,8/26/2021,40,4025,402502,dog,female,neg
61790029,8/26/2021,40,4025,402504,dog,male,neg
61790009,8/20/2021,40,4018,401801,dog,female,neg
61790008,8/20/2021,40,4018,401806,dog,female,neg
61790007,8/20/2021,40,4018,401804,dog,female,neg
61790006,8/20/2021,40,4018,401808,dog,male,neg
61789896,8/19/2021,40,4017,401702,dog,male,neg
61789889,8/13/2021,40,4010,401009,dog,female,neg
61789888,8/13/2021,40,4010,401017,dog,male,neg
61789887,8/13/2021,40,4010,401014,dog,female,neg
61789886,8/13/2021,40,4010,401002,dog,female,neg
61789890,8/11/2021,40,4020,402002,dog,male,neg
61789858,8/9/2021,40,4006,400606,dog,male,neg
61789857,8/9/2021,40,4006,400609,dog,male,neg
61789856,8/9/2021,40,4006,400605,dog,male,neg
61789791,7/12/2021,40,4014,401406,dog,female,neg
61789790,7/2/2021,40,4001,400105,dog,male,neg
61789789,6/4/2021,40,4014,401402,dog,female,neg
61788486,5/6/2021,40,4022,402201,dog,female,neg
61788483,5/3/2021,40,4014,401401,dog,male,neg
61788482,5/3/2021,40,4014,401404,dog,male,neg
61788480,4/23/2021,40,4010,401010,dog,male,neg
61788477,4/23/2021,40,4010,401001,dog,female,neg
61788469,4/23/2021,40,4010,401013,dog,female,neg
61788465,4/23/2021,40,4024,402403,dog,female,neg
61788467,4/16/2021,40,4020,402005,dog,male,neg
61788463,4/5/2021,40,4024,402404,dog,female,neg
61788462,4/5/2021,40,4024,402401,dog,male,neg
61788461,4/5/2021,40,4024,402401,dog,female,neg
61788459,4/2/2021,40,4008,400803,dog,female,neg
61788476,3/30/2021,40,4018,401801,dog,female,neg
61787967,3/30/2021,40,4017,401707,dog,male,neg
61787966,3/30/2021,40,4002,400204,dog,female,neg
61787963,3/30/2021,40,4002,400205,dog,male,neg
61787961,3/19/2021,40,4001,400102,dog,female,neg
61787960,3/19/2021,40,4009,400905,dog,female,neg
61787959,3/19/2021,40,4009,400902,dog,male,neg
61787958,3/19/2021,40,4009,400907,dog,male,neg
61787957,3/19/2021,40,4009,400912,dog,female,neg
61787955,3/19/2021,40,4009,400910,dog,female,neg
61787953,3/19/2021,40,4009,400911,dog,male,neg
61787595,3/19/2021,40,4009,400901,dog,male,neg
61787592,3/9/2021,40,4007,400701,dog,female,neg
61787583,2/25/2021,40,4015,401501,dog,male,neg
61787578,2/25/2021,40,4015,401511,dog,male,neg
61787576,2/25/2021,40,4015,401510,dog,female,neg
61787188,2/25/2021,40,4015,401502,dog,female,neg
61787187,2/25/2021,40,4009,400905,dog,male,neg
61787186,2/25/2021,40,4006,400601,dog,female,neg
61787185,2/25/2021,40,4006,400610,dog,male,neg
61787184,2/25/2021,40,4006,400602,dog,male,neg
61787183,2/25/2021,40,4006,400603,dog,male,neg
61787182,2/25/2021,40,4006,400608,dog,female,neg
61787181,2/23/2021,40,4012,401208,dog,male,neg
61787180,2/23/2021,40,4012,401204,dog,male,neg
61786882,2/23/2021,40,4012,401209,dog,female,neg
61786709,2/23/2021,40,4010,401002,dog,female,neg
61786708,2/23/2021,40,4010,401011,dog,male,neg
61790914,2/4/2021,40,4015,401501,dog,female,neg
61790913,2/4/2021,40,4015,401501,dog,male,neg
61790912,2/4/2021,40,4015,401506,dog,female,neg
61790911,2/4/2021,40,4015,401505,dog,female,neg
61785896,1/30/2021,40,4015,401512,dog,male,neg
61786085,1/29/2021,40,4017,401707,dog,male,neg
61786082,1/25/2021,40,4001,400115,dog,female,neg
61786084,1/22/2021,40,4015,401509,dog,female,neg
61786083,1/22/2021,40,4012,401203,dog,male,neg
61790003,1/5/2021,40,4007,400709,dog,male,neg
61785967,1/5/2021,40,4007,400712,dog,male,neg
61785966,1/5/2021,40,4007,400705,dog,female,neg
61785965,1/5/2021,40,4007,400708,dog,female,neg
61785964,1/5/2021,40,4007,400711,dog,female,neg
61785962,1/5/2021,40,4007,400710,dog,male,neg
61785959,1/5/2021,40,4007,400703,dog,male,neg
61785958,1/5/2021,40,4007,400704,dog,female,neg
61785957,1/5/2021,40,4008,400803,dog,female,neg
61785956,1/5/2021,40,4008,400801,dog,female,neg
61785955,1/5/2021,40,4008,400804,dog,male,neg
61785954,1/5/2021,40,4008,400803,dog,male,neg
61785953,1/5/2021,40,4008,400802,dog,male,neg
61785952,1/5/2021,40,4008,400805,dog,male,neg
61785951,1/5/2021,40,4008,400806,dog,male,neg
61785926,1/4/2021,40,4006,400604,dog,male,neg
61790835,9/8/2021,41,4111,411107,dog,female,neg
61790832,9/8/2021,41,4111,411104,dog,female,neg
61790829,9/8/2021,41,4111,411108,dog,male,neg
61790825,9/8/2021,41,4111,411102,dog,male,neg
61790822,9/8/2021,41,4111,411101,dog,male,neg
61790819,9/8/2021,41,4111,411109,dog,male,neg
61790818,9/8/2021,41,4111,411111,dog,male,neg
61790716,9/8/2021,41,4101,410107,dog,female,neg
61790715,9/8/2021,41,4101,410121,dog,female,neg
61790714,9/8/2021,41,4101,410116,dog,male,neg
61790713,9/8/2021,41,4101,410105,dog,male,neg
61790712,9/8/2021,41,4101,410117,dog,female,neg
61790711,9/8/2021,41,4101,410106,dog,male,neg
61790710,9/8/2021,41,4101,410114,dog,male,neg
61790700,9/8/2021,41,4101,410112,dog,male,neg
61790699,9/8/2021,41,4101,410111,dog,male,neg
61790698,9/8/2021,41,4101,410101,dog,male,neg
61790697,9/8/2021,41,4101,410117,dog,male,neg
61790689,9/8/2021,41,4101,410102,dog,male,neg
61790685,9/8/2021,41,4101,410109,dog,male,neg
61790683,9/8/2021,41,4101,410103,dog,female,neg
61790817,9/7/2021,41,4119,411901,dog,male,neg
61790816,9/7/2021,41,4119,411903,dog,male,neg
61790815,9/7/2021,41,4119,411905,dog,female,neg
61790813,9/7/2021,41,4119,411908,dog,male,neg
61790812,9/7/2021,41,4119,411909,dog,male,neg
61790810,9/7/2021,41,4119,411904,dog,female,neg
61790808,9/7/2021,41,4119,411910,dog,female,neg
61790745,9/7/2021,41,4119,411907,dog,female,neg
61790744,9/7/2021,41,4119,411911,dog,female,neg
61790743,9/7/2021,41,4119,411906,dog,female,neg
61790742,9/7/2021,41,4119,411902,dog,female,neg
61790741,9/7/2021,41,4109,410901,dog,male,neg
61790739,9/7/2021,41,4101,410110,dog,male,neg
61790738,9/7/2021,41,4101,410107,dog,female,neg
61790693,9/7/2021,41,4101,410102,dog,male,neg
61790691,9/7/2021,41,4101,410108,dog,male,neg
61790696,9/1/2021,41,4109,410906,dog,female,neg
61790695,9/1/2021,41,4109,410905,dog,female,neg
61790694,9/1/2021,41,4109,410907,dog,female,neg
61790692,9/1/2021,41,4109,410902,dog,female,neg
61790690,9/1/2021,41,4109,410903,dog,female,neg
61790688,9/1/2021,41,4109,410903,dog,female,neg
61790687,9/1/2021,41,4109,410901,dog,male,neg
61790684,9/1/2021,41,4107,410704,dog,male,neg
61790843,8/9/2021,41,4111,411112,dog,female,neg
61790842,8/9/2021,41,4111,411102,dog,female,neg
61790841,8/9/2021,41,4111,411106,dog,female,neg
61790840,8/9/2021,41,4111,411110,dog,male,neg
61790839,8/9/2021,41,4111,411103,dog,male,neg
61790837,8/9/2021,41,4111,411113,dog,male,neg
61790679,8/2/2021,41,4110,411006,dog,male,neg
61790676,8/2/2021,41,4110,411006,dog,female,neg
61790674,8/2/2021,41,4110,411004,dog,female,neg
61790671,8/2/2021,41,4110,411002,dog,female,neg
61790668,8/2/2021,41,4110,411003,dog,male,neg
61790663,8/2/2021,41,4110,411005,dog,male,neg
61790660,8/2/2021,41,4120,412003,dog,female,neg
61790657,8/2/2021,41,4120,412003,dog,female,neg
61790655,8/2/2021,41,4120,412006,dog,female,neg
61790600,8/2/2021,41,4125,412503,dog,female,neg
61790599,8/2/2021,41,4125,412502,dog,male,neg
61790598,8/2/2021,41,4125,412501,dog,male,neg
61790597,8/2/2021,41,4105,410501,dog,male,neg
61790588,8/2/2021,41,4105,410501,dog,male,neg
61790586,8/2/2021,41,4105,410503,dog,male,neg
61790583,8/2/2021,41,4105,410505,dog,female,neg
61790581,8/2/2021,41,4103,410308,dog,female,neg
61790580,8/2/2021,41,4103,410306,dog,female,neg
61790579,8/2/2021,41,4103,410302,dog,female,neg
61790577,8/2/2021,41,4107,410701,dog,female,neg
61790576,8/2/2021,41,4107,410701,dog,female,neg
61790574,8/2/2021,41,4107,410702,dog,male,neg
61790571,8/2/2021,41,4107,410703,dog,male,neg
61790570,8/2/2021,41,4117,411701,dog,female,neg
61790568,8/2/2021,41,4124,412404,dog,male,neg
61790665,8/1/2021,41,4110,411001,dog,male,neg
61790654,8/1/2021,41,4120,412004,dog,female,neg
61790653,8/1/2021,41,4120,412005,dog,male,neg
61790621,8/1/2021,41,4120,412002,dog,male,neg
61790620,8/1/2021,41,4121,412104,dog,female,neg
61790619,8/1/2021,41,4121,412102,dog,female,neg
61790618,8/1/2021,41,4121,412101,dog,male,neg
61790617,8/1/2021,41,4121,412103,dog,female,neg
61790616,8/1/2021,41,4121,412101,dog,female,neg
61790550,7/2/2021,41,4104,410415,dog,male,neg
61790539,7/2/2021,41,4108,410804,dog,male,neg
61790564,7/1/2021,41,4117,411709,dog,female,neg
61790562,7/1/2021,41,4117,411708,dog,female,neg
61790561,7/1/2021,41,4117,411707,dog,female,neg
61790560,7/1/2021,41,4117,411711,dog,male,neg
61790559,7/1/2021,41,4117,411706,dog,female,neg
61790557,7/1/2021,41,4117,411711,dog,male,neg
61790555,7/1/2021,41,4117,411701,dog,female,neg
61790554,7/1/2021,41,4104,410402,dog,male,neg
61790552,7/1/2021,41,4104,410401,dog,female,neg
61790549,7/1/2021,41,4104,410415,dog,female,neg
61790547,7/1/2021,41,4104,410402,dog,male,neg
61790546,7/1/2021,41,4124,412401,dog,male,neg
61790543,7/1/2021,41,4124,412403,dog,male,neg
61790537,7/1/2021,41,4108,410802,dog,female,neg
61790535,7/1/2021,41,4108,410803,dog,male,neg
61790533,7/1/2021,41,4108,410801,dog,female,neg
61790531,7/1/2021,41,4108,410801,dog,male,neg
61790529,7/1/2021,41,4123,412302,dog,male,neg
61790526,7/1/2021,41,4123,412303,dog,male,neg
61790525,7/1/2021,41,4123,412301,dog,female,neg
61790312,4/4/2021,41,4102,410207,dog,female,neg
61790317,4/1/2021,41,4103,410303,dog,female,neg
61790316,4/1/2021,41,4103,410307,dog,male,neg
61790315,4/1/2021,41,4103,410302,dog,female,neg
61790314,4/1/2021,41,4103,410301,dog,female,neg
61790313,4/1/2021,41,4103,410304,dog,female,neg
61790311,4/1/2021,41,4102,410204,dog,male,neg
61790310,4/1/2021,41,4102,410207,dog,male,neg
61790309,4/1/2021,41,4102,410201,dog,female,neg
61790308,4/1/2021,41,4102,410205,dog,female,neg
61790307,4/1/2021,41,4102,410204,dog,male,neg
61790306,4/1/2021,41,4102,410204,dog,female,neg
61790305,4/1/2021,41,4102,410201,dog,male,neg
61790304,4/1/2021,41,4102,410203,dog,female,neg
61790303,4/1/2021,41,4102,410202,dog,female,neg
61790302,4/1/2021,41,4102,410205,dog,female,neg
61790301,4/1/2021,41,4101,410106,dog,female,neg
61790300,4/1/2021,41,4101,410115,dog,female,neg
61790299,4/1/2021,41,4101,410119,dog,female,neg
61790298,4/1/2021,41,4101,410118,dog,female,neg
61790297,4/1/2021,41,4101,410116,dog,female,neg
61790294,4/1/2021,41,4105,410506,dog,male,neg
61790291,4/1/2021,41,4124,412402,dog,male,neg
61790290,4/1/2021,41,4106,410614,dog,male,neg
61790289,4/1/2021,41,4106,410602,dog,female,neg
61790288,4/1/2021,41,4106,410602,dog,female,neg
61790287,4/1/2021,41,4106,410612,dog,male,neg
61790286,4/1/2021,41,4106,410601,dog,female,neg
61790285,4/1/2021,41,4106,410602,dog,male,neg
61790323,2/1/2021,41,4117,411702,dog,female,neg
61790322,2/1/2021,41,4117,411705,dog,male,neg
61790321,2/1/2021,41,4117,411703,dog,male,neg
61790320,2/1/2021,41,4117,411712,dog,female,neg
61790319,2/1/2021,41,4117,411710,dog,female,neg
61790318,2/1/2021,41,4117,411704,dog,female,neg
61790296,2/1/2021,41,4101,410120,dog,female,neg
61790295,2/1/2021,41,4101,410113,dog,male,neg
61790293,2/1/2021,41,4105,410502,dog,male,neg
61790292,2/1/2021,41,4105,410502,dog,female,neg
61790284,2/1/2021,41,4106,410607,dog,male,neg
61790283,2/1/2021,41,4106,410601,dog,female,neg
61790282,2/1/2021,41,4106,410606,dog,male,neg
61790281,2/1/2021,41,4106,410618,dog,male,neg
61790280,2/1/2021,41,4106,410609,dog,male,neg
61790279,2/1/2021,41,4106,410601,dog,male,neg
61790277,2/1/2021,41,4106,410611,dog,female,neg
61790276,2/1/2021,41,4106,410609,dog,male,neg
61790275,2/1/2021,41,4106,410605,dog,male,neg
61791811,12/8/2021,43,4305,430503,dog,male,neg
61791810,12/6/2021,43,4305,430501,dog,male,neg
61791689,11/15/2021,43,4301,430107,dog,male,neg
61791648,11/2/2021,43,4307,430701,dog,female,neg
61791647,11/2/2021,43,4307,430703,dog,female,neg
61791095,9/21/2021,43,4302,430201,dog,male,neg
61791092,9/21/2021,43,4307,430704,dog,female,neg
61788861,6/21/2021,43,4308,430801,dog,female,neg
61788777,6/4/2021,43,4301,430110,dog,female,neg
61788366,5/18/2021,43,4301,430107,dog,male,neg
61788140,5/3/2021,43,4301,430119,dog,female,neg
61788137,5/3/2021,43,4302,430201,dog,female,neg
61788135,5/3/2021,43,4302,430206,dog,male,neg
61788134,3/20/2021,43,4302,430205,dog,male,neg
61786832,3/3/2021,43,4302,430209,dog,male,neg
61786828,3/3/2021,43,4301,430103,dog,male,neg
61786827,3/2/2021,43,4315,431503,dog,male,neg
61786525,2/9/2021,43,4305,430509,dog,male,neg
61786521,2/9/2021,43,4305,430522,dog,male,neg
61786523,2/8/2021,43,4305,430506,dog,male,neg
61786264,2/4/2021,43,4301,430111,dog,male,neg
61786265,2/2/2021,43,4301,430113,dog,male,neg
61786263,2/1/2021,43,4315,431501,dog,female,neg
61785992,1/21/2021,43,4302,430204,dog,male,neg
61785991,1/21/2021,43,4302,430208,dog,female,neg
61786824,1/20/2021,43,4315,431502,dog,male,neg
61785993,1/20/2021,43,4315,431505,dog,male,neg
61785999,1/19/2021,43,4305,430501,dog,male,neg
61785994,1/18/2021,43,4315,431504,dog,male,neg
61785997,1/15/2021,43,4314,431402,dog,female,neg
61785996,1/15/2021,43,4314,431401,dog,female,neg
61785998,1/14/2021,43,4307,430705,dog,female,neg
61786002,1/12/2021,43,4305,430503,dog,male,neg
61786000,1/11/2021,43,4305,430504,dog,male,neg
61790461,9/7/2021,44,4408,440801,dog,female,neg
61790459,9/7/2021,44,4411,441102,dog,female,neg
61790458,9/7/2021,44,4411,441103,dog,female,neg
61790456,9/7/2021,44,4411,441106,dog,male,neg
61790455,9/7/2021,44,4407,440703,dog,female,neg
61790454,9/7/2021,44,4401,440108,dog,male,neg
61790453,9/7/2021,44,4401,440111,dog,male,neg
61790452,9/7/2021,44,4401,440114,dog,male,neg
61790451,9/7/2021,44,4412,441204,dog,female,neg
61790450,9/7/2021,44,4412,441202,dog,female,neg
61790449,9/7/2021,44,4410,441009,dog,male,neg
61790448,9/7/2021,44,4410,441004,dog,female,neg
61790447,9/7/2021,44,4410,441002,dog,female,neg
