id,date,prov,provid,type,sex,diag,month,year
61786977,02-Mar-21,ร้อยเอ็ด,45,cat,male,neg,3,2021
61786976,02-Mar-21,ร้อยเอ็ด,45,cat,male,neg,3,2021
61786975,02-Mar-21,ร้อยเอ็ด,45,dog,female,neg,3,2021
61786974,02-Mar-21,ร้อยเอ็ด,45,dog,female,neg,3,2021
61786973,02-Mar-21,ร้อยเอ็ด,45,dog,male,neg,3,2021
61786972,02-Mar-21,ร้อยเอ็ด,45,dog,female,neg,3,2021
61786970,02-Mar-21,ร้อยเอ็ด,45,dog,male,neg,3,2021
61786969,02-Mar-21,ร้อยเอ็ด,45,dog,female,neg,3,2021
61786968,02-Mar-21,ร้อยเอ็ด,45,dog,male,neg,3,2021
61786967,02-Mar-21,ร้อยเอ็ด,45,dog,male,neg,3,2021
61786962,02-Mar-21,ร้อยเอ็ด,45,dog,male,neg,3,2021
61786961,02-Mar-21,ร้อยเอ็ด,45,dog,male,neg,3,2021
61786840,02-Mar-21,ร้อยเอ็ด,45,dog,female,neg,3,2021
61786839,02-Mar-21,ร้อยเอ็ด,45,dog,female,neg,3,2021
61786865,24-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786863,24-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786862,24-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786861,24-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786963,23-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786860,23-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786838,23-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786837,23-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786407,16-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786406,16-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786405,16-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786404,16-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786402,16-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786401,16-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786400,16-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786398,16-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786397,16-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786352,12-Feb-21,ร้อยเอ็ด,45,cat,female,neg,2,2021
61786351,12-Feb-21,ร้อยเอ็ด,45,cat,male,neg,2,2021
61786350,12-Feb-21,ร้อยเอ็ด,45,cat,male,neg,2,2021
61786349,12-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786348,12-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786347,12-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786346,12-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786345,12-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786344,08-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786341,08-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786340,08-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786338,08-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786336,08-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786334,08-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786332,08-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61786330,08-Feb-21,ร้อยเอ็ด,45,dog,female,neg,2,2021
61786329,08-Feb-21,ร้อยเอ็ด,45,dog,male,neg,2,2021
61791096,16-Sep-21,มหาสารคาม,44,cat,male,neg,9,2021
61791099,10-Sep-21,มหาสารคาม,44,rodent,female,neg,9,2021
61791098,10-Sep-21,มหาสารคาม,44,rodent,female,neg,9,2021
61790468,07-Sep-21,มหาสารคาม,44,cat,female,neg,9,2021
61790467,07-Sep-21,มหาสารคาม,44,cat,male,neg,9,2021
61790465,07-Sep-21,มหาสารคาม,44,cat,male,neg,9,2021
61790464,07-Sep-21,มหาสารคาม,44,cat,male,neg,9,2021
61790462,07-Sep-21,มหาสารคาม,44,cat,female,neg,9,2021
61790461,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790459,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790458,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790456,07-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790455,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790454,07-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790453,07-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790452,07-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790451,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790450,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790449,07-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790448,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790447,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790438,07-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790437,01-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790436,01-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790435,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790434,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790433,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790432,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790427,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790426,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790425,01-Sep-21,มหาสารคาม,44,dog,male,neg,9,2021
61790424,01-Sep-21,มหาสารคาม,44,dog,female,neg,9,2021
61790017,26-Aug-21,มหาสารคาม,44,rodent,female,neg,8,2021
61790016,26-Aug-21,มหาสารคาม,44,cat,female,neg,8,2021
61790015,26-Aug-21,มหาสารคาม,44,cat,female,neg,8,2021
61789842,22-Jul-21,มหาสารคาม,44,dog,male,neg,7,2021
61789841,22-Jul-21,มหาสารคาม,44,dog,male,neg,7,2021
61789203,19-Jul-21,มหาสารคาม,44,dog,female,neg,7,2021
61789202,19-Jul-21,มหาสารคาม,44,dog,female,neg,7,2021
61789187,01-Jul-21,มหาสารคาม,44,dog,male,neg,7,2021
61789186,01-Jul-21,มหาสารคาม,44,dog,male,neg,7,2021
61789185,06-May-21,มหาสารคาม,44,cat,male,neg,5,2021
61789184,06-May-21,มหาสารคาม,44,cat,female,neg,5,2021
61789183,06-May-21,มหาสารคาม,44,cat,male,neg,5,2021
61789182,06-May-21,มหาสารคาม,44,cat,male,neg,5,2021
61788057,30-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788056,30-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788055,30-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788054,30-Apr-21,มหาสารคาม,44,dog,female,neg,4,2021
61788053,30-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788052,30-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788051,08-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788050,08-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788049,08-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788048,08-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61788047,08-Apr-21,มหาสารคาม,44,dog,female,neg,4,2021
61787695,05-Apr-21,มหาสารคาม,44,dog,male,neg,4,2021
61787694,31-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787693,31-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787692,31-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787691,31-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787690,31-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787689,31-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787688,31-Mar-21,มหาสารคาม,44,cat,male,neg,3,2021
61787687,31-Mar-21,มหาสารคาม,44,cat,male,neg,3,2021
61787686,31-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787685,31-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787684,31-Mar-21,มหาสารคาม,44,wildlife,female,neg,3,2021
61787683,31-Mar-21,มหาสารคาม,44,cat,male,neg,3,2021
61787682,31-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787681,31-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787680,31-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787679,31-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787678,31-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787677,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787676,26-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787675,26-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787674,26-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787673,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787672,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787671,26-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787670,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787660,26-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787659,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787658,26-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787657,26-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787656,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787655,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787654,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787653,26-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787652,26-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787651,26-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787650,23-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787648,23-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787647,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787646,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787645,23-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787643,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787637,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787621,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787620,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787619,23-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61787618,23-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787617,23-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787616,23-Mar-21,มหาสารคาม,44,cat,male,neg,3,2021
61787615,23-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787614,23-Mar-21,มหาสารคาม,44,cat,male,neg,3,2021
61787613,23-Mar-21,มหาสารคาม,44,cat,male,neg,3,2021
61787612,23-Mar-21,มหาสารคาม,44,cat,female,neg,3,2021
61787611,17-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787610,17-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787609,17-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787608,17-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787696,12-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787607,12-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787606,12-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61787605,12-Mar-21,มหาสารคาม,44,dog,female,neg,3,2021
61786707,02-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61786706,02-Mar-21,มหาสารคาม,44,dog,male,neg,3,2021
61786705,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786704,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786703,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786702,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786701,24-Feb-21,มหาสารคาม,44,dog,female,neg,2,2021
61786700,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786699,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786698,24-Feb-21,มหาสารคาม,44,dog,female,neg,2,2021
61786697,24-Feb-21,มหาสารคาม,44,dog,male,neg,2,2021
61786122,29-Jan-21,มหาสารคาม,44,dog,male,neg,1,2021
61786121,29-Jan-21,มหาสารคาม,44,dog,female,neg,1,2021
61786120,29-Jan-21,มหาสารคาม,44,dog,male,neg,1,2021
61786119,29-Jan-21,มหาสารคาม,44,dog,female,neg,1,2021
61785839,15-Jan-21,มหาสารคาม,44,cat,male,neg,1,2021
61785838,15-Jan-21,มหาสารคาม,44,cat,female,neg,1,2021
61785837,15-Jan-21,มหาสารคาม,44,cat,male,neg,1,2021
61785836,15-Jan-21,มหาสารคาม,44,cat,female,neg,1,2021
61785835,15-Jan-21,มหาสารคาม,44,dog,male,neg,1,2021
61785834,15-Jan-21,มหาสารคาม,44,dog,female,neg,1,2021
61785833,15-Jan-21,มหาสารคาม,44,dog,female,neg,1,2021
61785832,15-Jan-21,มหาสารคาม,44,dog,female,neg,1,2021
61785831,15-Jan-21,มหาสารคาม,44,dog,male,neg,1,2021
61791811,08-Dec-21,หนองคาย,43,dog,male,neg,12,2021
61791809,07-Dec-21,หนองคาย,43,rodent,female,neg,12,2021
61791807,07-Dec-21,หนองคาย,43,cat,female,neg,12,2021
61791810,06-Dec-21,หนองคาย,43,dog,male,neg,12,2021
61791808,06-Dec-21,หนองคาย,43,rodent,female,neg,12,2021
61791352,18-Nov-21,หนองคาย,43,cat,female,neg,11,2021
61791689,15-Nov-21,หนองคาย,43,dog,male,neg,11,2021
61791648,02-Nov-21,หนองคาย,43,dog,female,neg,11,2021
61791647,02-Nov-21,หนองคาย,43,dog,female,neg,11,2021
61791353,20-Oct-21,หนองคาย,43,cat,female,neg,10,2021
61791102,22-Sep-21,หนองคาย,43,ruminant,female,neg,9,2021
61791095,21-Sep-21,หนองคาย,43,dog,male,neg,9,2021
61791092,21-Sep-21,หนองคาย,43,dog,female,neg,9,2021
61791093,20-Sep-21,หนองคาย,43,cat,male,neg,9,2021
61791090,20-Sep-21,หนองคาย,43,rodent,male,neg,9,2021
61789299,28-Aug-21,หนองคาย,43,cat,female,neg,8,2021
61789294,23-Jul-21,หนองคาย,43,cat,female,neg,7,2021
61789297,22-Jul-21,หนองคาย,43,cat,female,neg,7,2021
61789295,22-Jul-21,หนองคาย,43,wildlife,female,neg,7,2021
61788861,21-Jun-21,หนองคาย,43,dog,female,neg,6,2021
61788860,21-Jun-21,หนองคาย,43,cat,female,neg,6,2021
61788859,21-Jun-21,หนองคาย,43,cat,female,neg,6,2021
61788777,04-Jun-21,หนองคาย,43,dog,female,neg,6,2021
61788366,18-May-21,หนองคาย,43,dog,male,neg,5,2021
61788149,04-May-21,หนองคาย,43,cat,female,neg,5,2021
61788138,04-May-21,หนองคาย,43,cat,male,neg,5,2021
61788136,04-May-21,หนองคาย,43,cat,female,neg,5,2021
61788148,03-May-21,หนองคาย,43,cat,female,neg,5,2021
61788147,03-May-21,หนองคาย,43,cat,female,neg,5,2021
61788146,03-May-21,หนองคาย,43,wildlife,male,neg,5,2021
61788145,03-May-21,หนองคาย,43,cat,female,neg,5,2021
61788140,03-May-21,หนองคาย,43,dog,female,neg,5,2021
61788137,03-May-21,หนองคาย,43,dog,female,neg,5,2021
61788135,03-May-21,หนองคาย,43,dog,male,neg,5,2021
61788134,20-Mar-21,หนองคาย,43,dog,male,neg,3,2021
61786831,08-Mar-21,หนองคาย,43,cat,female,neg,3,2021
61786830,08-Mar-21,หนองคาย,43,cat,female,neg,3,2021
61786825,05-Mar-21,หนองคาย,43,cat,female,neg,3,2021
61786836,03-Mar-21,หนองคาย,43,rodent,male,neg,3,2021
61786833,03-Mar-21,หนองคาย,43,rodent,male,neg,3,2021
61786832,03-Mar-21,หนองคาย,43,dog,male,neg,3,2021
61786829,03-Mar-21,หนองคาย,43,cat,male,neg,3,2021
61786828,03-Mar-21,หนองคาย,43,dog,male,neg,3,2021
61786835,02-Mar-21,หนองคาย,43,rodent,male,neg,3,2021
61786827,02-Mar-21,หนองคาย,43,dog,male,neg,3,2021
61786826,02-Mar-21,หนองคาย,43,cat,female,neg,3,2021
61786525,09-Feb-21,หนองคาย,43,dog,male,neg,2,2021
61786521,09-Feb-21,หนองคาย,43,dog,male,neg,2,2021
61786523,08-Feb-21,หนองคาย,43,dog,male,neg,2,2021
61786264,04-Feb-21,หนองคาย,43,dog,male,neg,2,2021
61786265,02-Feb-21,หนองคาย,43,dog,male,neg,2,2021
61786263,01-Feb-21,หนองคาย,43,dog,female,neg,2,2021
61785992,21-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61785991,21-Jan-21,หนองคาย,43,dog,female,neg,1,2021
61786824,20-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61785993,20-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61786003,19-Jan-21,หนองคาย,43,cat,female,neg,1,2021
61785999,19-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61785994,18-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61785997,15-Jan-21,หนองคาย,43,dog,female,neg,1,2021
61785996,15-Jan-21,หนองคาย,43,dog,female,neg,1,2021
61785998,14-Jan-21,หนองคาย,43,dog,female,neg,1,2021
61786002,12-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61786001,11-Jan-21,หนองคาย,43,rodent,male,neg,1,2021
61786000,11-Jan-21,หนองคาย,43,dog,male,neg,1,2021
61786823,04-Jan-21,หนองคาย,43,rodent,male,neg,1,2021
61790835,08-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790832,08-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790829,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790825,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790822,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790819,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790818,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790716,08-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790715,08-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790714,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790713,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790712,08-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790711,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790710,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790700,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790699,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790698,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790697,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790689,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790685,08-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790683,08-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790817,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790816,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790815,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790813,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790812,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790810,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790808,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790745,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790744,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790743,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790742,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790741,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790739,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790738,07-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790693,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790691,07-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790696,01-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790695,01-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790694,01-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790692,01-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790690,01-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790688,01-Sep-21,อุดรธานี,41,dog,female,neg,9,2021
61790687,01-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790684,01-Sep-21,อุดรธานี,41,dog,male,neg,9,2021
61790843,09-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790842,09-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790841,09-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790840,09-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790839,09-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790837,09-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790679,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790676,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790674,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790671,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790668,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790663,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790660,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790657,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790655,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790600,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790599,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790598,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790597,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790588,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790586,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790583,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790581,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790580,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790579,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790577,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790576,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790574,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790571,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790570,02-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790568,02-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790665,01-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790654,01-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790653,01-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790621,01-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790620,01-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790619,01-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790618,01-Aug-21,อุดรธานี,41,dog,male,neg,8,2021
61790617,01-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790616,01-Aug-21,อุดรธานี,41,dog,female,neg,8,2021
61790550,02-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790539,02-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790564,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790562,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790561,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790560,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790559,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790557,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790555,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790554,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790552,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790549,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790547,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790546,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790543,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790537,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790535,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790533,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790531,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790529,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790526,01-Jul-21,อุดรธานี,41,dog,male,neg,7,2021
61790525,01-Jul-21,อุดรธานี,41,dog,female,neg,7,2021
61790312,04-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790317,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790316,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790315,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790314,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790313,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790311,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790310,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790309,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790308,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790307,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790306,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790305,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790304,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790303,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790302,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790301,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790300,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790299,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790298,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790297,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790294,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790291,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790290,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790289,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790288,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790287,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790286,01-Apr-21,อุดรธานี,41,dog,female,neg,4,2021
61790285,01-Apr-21,อุดรธานี,41,dog,male,neg,4,2021
61790323,01-Feb-21,อุดรธานี,41,dog,female,neg,2,2021
